t_years,z,x,r0,capital,log_capital_deviation,tax_rate,nu_tax_speed,ell_J_K,m_J_tau,output,fiscal_resources,J,X,N,c,varpi,lq_log_capital_deviation,lq_tax_rate
23.200000000000003,-1.806616591576036,0.0010056244324802566,0.020139477448194,1.0050180811149645,0.005005532508368807,0.5075557673899441,3.351290450286544e-05,0.9985056286948112,2.3778390273355325e-05,0.35476468879804507,0.25454467411832166,12.577728017921366,12.545654942301667,-0.03207307564111329,0.25345619490591215,-0.013274790415896926,0.00493461998971356,0.5074245475970475
23.400000000000002,-1.806616591576036,0.0009641238361898863,0.020142086226430326,1.0049212636086424,0.004909193773917862,0.5075608017914969,1.6898330186846868e-05,0.9985472677203132,1.1989429971591014e-05,0.35475191450937593,0.2545387167093457,12.577484262532893,12.5454995870995,-0.03198467544685162,0.2534530563102325,-0.01271433680712822,0.0048393028335208975,0.5074295435131162
23.6,-1.806616591576036,0.0009243359066136773,0.020144587394712647,1.0048250370075356,0.004813433825360244,0.5075625535837,6.866707271121496e-07,0.9985886820904551,4.87178128749994e-07,0.3547392582168617,0.25453267896360704,12.577247164305305,12.545350643478836,-0.03189652083229111,0.2534500472458574,-0.012176955238697083,0.004744567574592824,0.5074313007925803
23.8,-1.806616591576036,0.0008861899645919077,0.02014698538986439,1.0047294285791937,0.0047182799690688795,0.5075611032553381,-1.5123066504172731e-05,0.9986298452104827,-1.0729111591878746e-05,0.3547267212280786,0.2545265650084735,12.57701649998754,12.545207846819098,-0.03180865316892984,0.2534471623667348,-0.011661693810732914,0.0046504413558447425,0.5074298992869464
24.0,-1.806616591576036,0.0008496182477866596,0.020149284465938066,1.0046344644904337,0.0046237584250536775,0.5075565310666267,-3.0532169501875804e-05,0.9986707319666712,-2.1660394557847846e-05,0.35471430480099186,0.2545203789272083,12.57679205557791,12.545070943421743,-0.031721112154303475,0.2534443965474673,-0.011167639869057031,0.004556950215807175,0.5074254186115039
24.200000000000003,-1.806616591576036,0.0008145557903090078,0.02015148870173119,1.0045401698335008,0.004529894352323227,0.5075489169936261,-4.554220549980441e-05,0.9987113186636464,-3.230782367431369e-05,0.35470201014367264,0.2545141247571532,12.576573625917785,12.544939690059634,-0.0316339358562072,0.2534417448742081,-0.010693918388560644,0.004464119109727924,0.5074179380872419
24.400000000000002,-1.806616591576036,0.0007809403073138078,0.020153602007994223,1.0044465686361088,0.004436711858215729,0.5075383406697765,-6.015500925567494e-05,0.9987515829849143,-4.267274102516182e-05,0.35468983841221946,0.25450780648687604,12.576361014302389,12.544813853545016,-0.03154716075602666,0.25343920263593345,-0.01023969042305584,0.004371971930540557,0.5074075366857927
24.6,-1.806616591576036,0.0007487120843570793,0.020155628134343035,1.0043536838867788,0.0043442340229709565,0.5075248813351456,-7.437266802593578e-05,0.9987915039339176,-5.275666716939072e-05,0.3546777907106481,0.254501428054572,12.576154032107787,12.544693210315128,-0.031460821790597115,0.2534367653160702,-0.009804151618878243,0.004280531529693721,0.5073942929772887
24.8,-1.806616591576036,0.0007178138713194453,0.020157570675887932,1.004261537560748,0.004252482924889671,0.5075086177897156,-8.819750695270736e-05,0.9988310617772752,-6.256129073368447e-05,0.3546658680909804,0.2544949933466979,12.575952498433093,12.544577546034803,-0.031374952393290106,0.2534344285844677,-0.009386530789610313,0.0041898197378361975,0.507378285081024
25.0,-1.806616591576036,0.0006881907807071942,0.020159433079590807,1.004170150639725,0.0041614796593834385,0.5074896283479722,-0.00010163207655381707,0.998870237997606,-7.208845950033709e-05,0.35465407155271594,0.25448850619632635,12.575756239756972,12.544466655215453,-0.03128958453401722,0.25343218828970016,-0.008986088549458548,0.004099857385352553,0.507359590618818
