named_labels,model,variable,horizon_years,value
pure_productivity_positive,automation_persistence_0.81,claim_loading_state_functional,40.0,3.573793178156908e-07
pure_productivity_positive,automation_persistence_0.95,claim_loading_state_functional,0.0,0.001635794186284235
pure_productivity_positive,automation_persistence_0.95,claim_loading_state_functional,0.25,0.0015518506235759847
pure_productivity_positive,automation_persistence_0.95,claim_loading_state_functional,0.5,0.0014722147676558116
pure_productivity_positive,automation_persistence_0.95,claim_loading_state_functional,1.0,0.0013249932908902305
pure_productivity_positive,automation_persistence_0.95,claim_loading_state_functional,2.0,0.0010732445656210868
pure_productivity_positive,automation_persistence_0.95,claim_loading_state_functional,3.0,0.0008693280981530799
pure_productivity_positive,automation_persistence_0.95,claim_loading_state_functional,5.0,0.0005703661651982364
pure_productivity_positive,automation_persistence_0.95,claim_loading_state_functional,7.5,0.0003367955168879066
pure_productivity_positive,automation_persistence_0.95,claim_loading_state_functional,10.0,0.00019887438476714065
pure_productivity_positive,automation_persistence_0.95,claim_loading_state_functional,15.0,6.934321025645361e-05
pure_productivity_positive,automation_persistence_0.95,claim_loading_state_functional,20.0,2.4178482383746725e-05
pure_productivity_positive,automation_persistence_0.95,claim_loading_state_functional,30.0,2.9395390012929246e-06
pure_productivity_positive,automation_persistence_0.95,claim_loading_state_functional,40.0,3.573793178156908e-07
worker_income_neutral_automation_positive,automation_persistence_0.50,output_deviation_linear,0.0,0.0004015187667087013
worker_income_neutral_automation_positive,automation_persistence_0.50,output_deviation_linear,0.25,0.00035684400214729725
worker_income_neutral_automation_positive,automation_persistence_0.50,output_deviation_linear,0.5,0.0003186491474000154
worker_income_neutral_automation_positive,automation_persistence_0.50,output_deviation_linear,1.0,0.0002578490933364867
worker_income_neutral_automation_positive,automation_persistence_0.50,output_deviation_linear,2.0,0.0001791988358154956
worker_income_neutral_automation_positive,automation_persistence_0.50,output_deviation_linear,3.0,0.00013417637929509903
worker_income_neutral_automation_positive,automation_persistence_0.50,output_deviation_linear,5.0,8.909275794781571e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,output_deviation_linear,7.5,6.349506267668134e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,output_deviation_linear,10.0,4.8633540360231393e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,output_deviation_linear,15.0,2.9618072437452456e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,output_deviation_linear,20.0,1.707585980571055e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,output_deviation_linear,30.0,3.0800471868737657e-06
worker_income_neutral_automation_positive,automation_persistence_0.50,output_deviation_linear,40.0,-1.406307312631279e-06
worker_income_neutral_automation_positive,automation_persistence_0.81,output_deviation_linear,0.0,0.0004015187667087013
worker_income_neutral_automation_positive,automation_persistence_0.81,output_deviation_linear,0.25,0.00038683952807928206
worker_income_neutral_automation_positive,automation_persistence_0.81,output_deviation_linear,0.5,0.0003729854088686374
worker_income_neutral_automation_positive,automation_persistence_0.81,output_deviation_linear,1.0,0.000347557678962509
worker_income_neutral_automation_positive,automation_persistence_0.81,output_deviation_linear,2.0,0.00030460648837872886
worker_income_neutral_automation_positive,automation_persistence_0.81,output_deviation_linear,3.0,0.0002702117802779502
worker_income_neutral_automation_positive,automation_persistence_0.81,output_deviation_linear,5.0,0.0002197415210761173
worker_income_neutral_automation_positive,automation_persistence_0.81,output_deviation_linear,7.5,0.0001780495915795929
worker_income_neutral_automation_positive,automation_persistence_0.81,output_deviation_linear,10.0,0.00014889509894106727
worker_income_neutral_automation_positive,automation_persistence_0.81,output_deviation_linear,15.0,0.00010600276206365198
worker_income_neutral_automation_positive,automation_persistence_0.81,output_deviation_linear,20.0,7.154252278383882e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,output_deviation_linear,30.0,2.2252903445573127e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,output_deviation_linear,40.0,1.0985578859542361e-08
worker_income_neutral_automation_positive,automation_persistence_0.95,output_deviation_linear,0.0,0.0004015187667087013
worker_income_neutral_automation_positive,automation_persistence_0.95,output_deviation_linear,0.25,0.00039760336698052134
worker_income_neutral_automation_positive,automation_persistence_0.95,output_deviation_linear,0.5,0.00039412256769990575
worker_income_neutral_automation_positive,automation_persistence_0.95,output_deviation_linear,1.0,0.00038835445182625977
worker_income_neutral_automation_positive,automation_persistence_0.95,output_deviation_linear,2.0,0.0003808885124675163
worker_income_neutral_automation_positive,automation_persistence_0.95,output_deviation_linear,3.0,0.0003776719053621996
worker_income_neutral_automation_positive,automation_persistence_0.95,output_deviation_linear,5.0,0.0003794259624886729
worker_income_neutral_automation_positive,automation_persistence_0.95,output_deviation_linear,7.5,0.0003884527986784511
worker_income_neutral_automation_positive,automation_persistence_0.95,output_deviation_linear,10.0,0.00039724060825398303
worker_income_neutral_automation_positive,automation_persistence_0.95,output_deviation_linear,15.0,0.000398331208269804
worker_income_neutral_automation_positive,automation_persistence_0.95,output_deviation_linear,20.0,0.0003719747734696903
worker_income_neutral_automation_positive,automation_persistence_0.95,output_deviation_linear,30.0,0.00026818972723547226
worker_income_neutral_automation_positive,automation_persistence_0.95,output_deviation_linear,40.0,0.00016029000586535166
worker_income_neutral_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,0.0,-8.527490169013624e-20
worker_income_neutral_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,0.25,1.2677484972806154e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,0.5,2.292345309317793e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,1.0,3.767920858820977e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,2.0,5.2020635131291364e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,3.0,5.5431112081297367e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,5.0,5.051989568218999e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,7.5,4.044279617761875e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,10.0,3.183934524514741e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,15.0,1.9539840577699704e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,20.0,1.1269814745799622e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,30.0,2.0328308965339807e-06
worker_income_neutral_automation_positive,automation_persistence_0.50,wage_income_deviation_linear,40.0,-9.281628265776624e-07
worker_income_neutral_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,0.0,-8.527490169013624e-20
worker_income_neutral_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,0.25,3.910750964271565e-06
worker_income_neutral_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,0.5,7.668222428332009e-06
worker_income_neutral_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,1.0,1.4736135432784137e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,2.0,2.717221685715886e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,3.0,3.750664195047735e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,5.0,5.262878532730596e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,7.5,6.295108917549608e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,10.0,6.605266174933266e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,15.0,5.872806487259829e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,20.0,4.330109579025665e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,30.0,1.4210704256884507e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,wage_income_deviation_linear,40.0,-5.0645781878946246e-08
worker_income_neutral_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,0.0,-8.527490169013624e-20
worker_income_neutral_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,0.25,7.92352181986572e-07
worker_income_neutral_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,0.5,1.8285189323290704e-06
worker_income_neutral_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,1.0,4.561671478975683e-06
worker_income_neutral_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,2.0,1.2221764838522763e-05
worker_income_neutral_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,3.0,2.205703681851569e-05
worker_income_neutral_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,5.0,4.536734054224032e-05
worker_income_neutral_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,7.5,7.600364784516514e-05
worker_income_neutral_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,10.0,0.00010351208394651076
worker_income_neutral_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,15.0,0.0001401253160400078
worker_income_neutral_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,20.0,0.00015050372569437568
worker_income_neutral_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,30.0,0.0001201254353964878
worker_income_neutral_automation_positive,automation_persistence_0.95,wage_income_deviation_linear,40.0,7.173537574780892e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,0.0,0.00020075938335435063
worker_income_neutral_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,0.25,0.0001809021520252765
worker_income_neutral_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,0.5,0.00016374861461824255
worker_income_neutral_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,1.0,0.00013600464919127063
worker_income_neutral_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,2.0,9.891673755239551e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,3.0,7.669431723620754e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,5.0,5.341582794600159e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,7.5,4.03138304033055e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,10.0,3.3416548472419086e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,15.0,2.5039824991138008e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,20.0,1.8331693096889727e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,30.0,7.1983505065420835e-06
worker_income_neutral_automation_positive,automation_persistence_0.50,fiscal_resources_deviation_linear,40.0,1.0485413471394756e-06
worker_income_neutral_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,0.0,0.00020075938335435063
worker_income_neutral_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,0.25,0.00018894538899456994
worker_income_neutral_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,0.5,0.0001779877902503551
worker_income_neutral_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,1.0,0.00015843517677501835
worker_income_neutral_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,2.0,0.00012748434419151362
worker_income_neutral_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,3.0,0.00010528532452626927
worker_income_neutral_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,5.0,7.921249277758503e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,7.5,6.683016029438787e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,10.0,6.44422212521817e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,15.0,6.471197377131879e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,20.0,5.8748600840950446e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,30.0,3.214772786750992e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,fiscal_resources_deviation_linear,40.0,9.357857804667733e-06
worker_income_neutral_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,0.0,0.00020075938335435063
worker_income_neutral_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,0.25,0.00018971472996471772
worker_income_neutral_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,0.5,0.00017940433504579304
worker_income_neutral_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,1.0,0.00016085729581038764
worker_income_neutral_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,2.0,0.00013122048295132494
worker_income_neutral_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,3.0,0.00011008729266431092
worker_income_neutral_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,5.0,8.748834388947683e-05
worker_income_neutral_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,7.5,8.429624504767381e-05
worker_income_neutral_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,10.0,9.662807250304548e-05
worker_income_neutral_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,15.0,0.00013516238163940525
worker_income_neutral_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,20.0,0.0001646498734996798
worker_income_neutral_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,30.0,0.00016540287445923518
worker_income_neutral_automation_positive,automation_persistence_0.95,fiscal_resources_deviation_linear,40.0,0.00011888035171353346
worker_income_neutral_automation_positive,automation_persistence_0.50,claim_loading_state_functional,0.0,0.0033347235082886073
worker_income_neutral_automation_positive,automation_persistence_0.50,claim_loading_state_functional,0.25,0.0028426195014821286
worker_income_neutral_automation_positive,automation_persistence_0.50,claim_loading_state_functional,0.5,0.0024268372397588016
worker_income_neutral_automation_positive,automation_persistence_0.50,claim_loading_state_functional,1.0,0.001777981539368652
worker_income_neutral_automation_positive,automation_persistence_0.50,claim_loading_state_functional,2.0,0.000978592795716049
worker_income_neutral_automation_positive,automation_persistence_0.50,claim_loading_state_functional,3.0,0.0005618740389437202
worker_income_neutral_automation_positive,automation_persistence_0.50,claim_loading_state_functional,5.0,0.00021748064469197682
worker_income_neutral_automation_positive,automation_persistence_0.50,claim_loading_state_functional,7.5,8.992043189384041e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,claim_loading_state_functional,10.0,4.629126361992035e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,claim_loading_state_functional,15.0,1.5217654704150962e-05
worker_income_neutral_automation_positive,automation_persistence_0.50,claim_loading_state_functional,20.0,5.277220889064363e-06
worker_income_neutral_automation_positive,automation_persistence_0.50,claim_loading_state_functional,30.0,6.412443650573967e-07
worker_income_neutral_automation_positive,automation_persistence_0.50,claim_loading_state_functional,40.0,7.796001020981496e-08
worker_income_neutral_automation_positive,automation_persistence_0.81,claim_loading_state_functional,0.0,0.0033347235082886073
worker_income_neutral_automation_positive,automation_persistence_0.81,claim_loading_state_functional,0.25,0.0031635964959298157
worker_income_neutral_automation_positive,automation_persistence_0.81,claim_loading_state_functional,0.5,0.0030012511574597465
worker_income_neutral_automation_positive,automation_persistence_0.81,claim_loading_state_functional,1.0,0.002701126041713772
worker_income_neutral_automation_positive,automation_persistence_0.81,claim_loading_state_functional,2.0,0.0021879120937881554
worker_income_neutral_automation_positive,automation_persistence_0.81,claim_loading_state_functional,3.0,0.001772208795968405
worker_income_neutral_automation_positive,automation_persistence_0.81,claim_loading_state_functional,5.0,0.001162746191034872
worker_income_neutral_automation_positive,automation_persistence_0.81,claim_loading_state_functional,7.5,0.0006865899983441809
worker_income_neutral_automation_positive,automation_persistence_0.81,claim_loading_state_functional,10.0,0.0004054245281222566
worker_income_neutral_automation_positive,automation_persistence_0.81,claim_loading_state_functional,15.0,0.0001413627920439466
worker_income_neutral_automation_positive,automation_persistence_0.81,claim_loading_state_functional,20.0,4.9290157818064285e-05
worker_income_neutral_automation_positive,automation_persistence_0.81,claim_loading_state_functional,30.0,5.992532491761412e-06
worker_income_neutral_automation_positive,automation_persistence_0.81,claim_loading_state_functional,40.0,7.285520528736793e-07
worker_income_neutral_automation_positive,automation_persistence_0.95,claim_loading_state_functional,0.0,0.0033347235082886073
worker_income_neutral_automation_positive,automation_persistence_0.95,claim_loading_state_functional,0.25,0.0032784691638557276
worker_income_neutral_automation_positive,automation_persistence_0.95,claim_loading_state_functional,0.5,0.0032236379619090434
worker_income_neutral_automation_positive,automation_persistence_0.95,claim_loading_state_functional,1.0,0.0031180300105147934
worker_income_neutral_automation_positive,automation_persistence_0.95,claim_loading_state_functional,2.0,0.0029216630788779533
worker_income_neutral_automation_positive,automation_persistence_0.95,claim_loading_state_functional,3.0,0.002742802925734063
worker_income_neutral_automation_positive,automation_persistence_0.95,claim_loading_state_functional,5.0,0.0024286527504154857
worker_income_neutral_automation_positive,automation_persistence_0.95,claim_loading_state_functional,7.5,0.0021003824349197903
worker_income_neutral_automation_positive,automation_persistence_0.95,claim_loading_state_functional,10.0,0.0018263532168643762
worker_income_neutral_automation_positive,automation_persistence_0.95,claim_loading_state_functional,15.0,0.0013947550094532237
worker_income_neutral_automation_positive,automation_persistence_0.95,claim_loading_state_functional,20.0,0.0010728044081805554
worker_income_neutral_automation_positive,automation_persistence_0.95,claim_loading_state_functional,30.0,0.000639810902637087
worker_income_neutral_automation_positive,automation_persistence_0.95,claim_loading_state_functional,40.0,0.0003827724465158568
